Group ID	Poc ortholog	Poc chrom	Poc start	Poc stop	Pow ortholog	Pow chrom	Pow start	Pow stop
OG6_532627	PocGH01_13027500	PocGH01_13_v2	842414	844399	POWCR01_130024200	LT594517	974643	976646
OG6_100731	PocGH01_13027600	PocGH01_13_v2	846243	847667	POWCR01_130024300	LT594517	978439	979904
OG6_532401	PocGH01_13027700	PocGH01_13_v2	848985	852548	POWCR01_130024400	LT594517	981275	984874
OG6_102561	PocGH01_13027800	PocGH01_13_v2	852578	854314	POWCR01_130024500	LT594517	984904	986593
OG6_105353	PocGH01_13027900	PocGH01_13_v2	855351	862516	POWCR01_130024600	LT594517	987686	995125
OG6_146140	PocGH01_13028000	PocGH01_13_v2	864675	870290	POWCR01_130024700	LT594517	997107	1002807
OG6_532502	PocGH01_13028100	PocGH01_13_v2	870897	876337	POWCR01_130024800	LT594517	1003404	1008832
OG6_132669	PocGH01_13028200	PocGH01_13_v2	877492	879171	POWCR01_130024900	LT594517	1009996	1011876
OG6_143934	PocGH01_13028400	PocGH01_13_v2	882965	886499	POWCR01_130025100	LT594517	1015575	1019122
OG6_100966	PocGH01_13028500	PocGH01_13_v2	889925	890971	POWCR01_130025200	LT594517	1022375	1023393
OG6_100409	PocGH01_13028600	PocGH01_13_v2	892273	893664	POWCR01_130025300	LT594517	1024708	1026102
OG6_102994	PocGH01_13028700	PocGH01_13_v2	895760	897712	POWCR01_130025400	LT594517	1028146	1030179
OG6_101986	PocGH01_13028900	PocGH01_13_v2	903763	906507	POWCR01_130025600	LT594517	1036163	1038747
OG6_146165	PocGH01_13029000	PocGH01_13_v2	908107	910884	POWCR01_130025700	LT594517	1040570	1043329
OG6_532873	PocGH01_13029100	PocGH01_13_v2	911864	912982	POWCR01_130025800	LT594517	1044311	1045441
OG6_103253	PocGH01_13029300	PocGH01_13_v2	918092	918610	POWCR01_130026000	LT594517	1050645	1051163
OG6_533214	PocGH01_13029400	PocGH01_13_v2	919392	920222	POWCR01_130026100	LT594517	1051939	1052772
OG6_532975	PocGH01_13029700	PocGH01_13_v2	927830	928945	POWCR01_130026400	LT594517	1060429	1061544
OG6_532495	PocGH01_13029800	PocGH01_13_v2	929575	931644	POWCR01_130026500	LT594517	1062074	1064155
OG6_101438	PocGH01_13030100	PocGH01_13_v2	943358	944993	POWCR01_130026800	LT594517	1076170	1077819
OG6_109745	PocGH01_13030200	PocGH01_13_v2	947880	949319	POWCR01_130026900	LT594517	1080659	1082116
OG6_106943	PocGH01_13030300	PocGH01_13_v2	949709	954241	POWCR01_130027000	LT594517	1082553	1086962
OG6_533549	PocGH01_13030600	PocGH01_13_v2	962885	963490	POWCR01_130027300	LT594517	1095825	1096430
OG6_103331	PocGH01_13030700	PocGH01_13_v2	964776	966890	POWCR01_130027400	LT594517	1097795	1099954
OG6_102883	PocGH01_13030800	PocGH01_13_v2	967792	974337	POWCR01_130027500	LT594517	1100910	1107506
OG6_138416	PocGH01_13031000	PocGH01_13_v2	981639	984170	POWCR01_130027700	LT594517	1115645	1118329
OG6_103121	PocGH01_13031200	PocGH01_13_v2	987463	988047	POWCR01_130027900	LT594517	1121775	1122380
OG6_115676	PocGH01_13031500	PocGH01_13_v2	997120	998289	POWCR01_130028200	LT594517	1132593	1133765
OG6_101895	PocGH01_13031800	PocGH01_13_v2	1008671	1010078	POWCR01_000017400	FLRJ01000020	8520	9903
OG6_533559	PocGH01_13031900	PocGH01_13_v2	1010960	1013509	POWCR01_130028600	LT594517	1148841	1151408
OG6_533708	PocGH01_13032100	PocGH01_13_v2	1017885	1020058	POWCR01_130028800	LT594517	1155802	1158011
OG6_102163	PocGH01_13032200	PocGH01_13_v2	1021497	1022342	POWCR01_130028900	LT594517	1159463	1160308
OG6_101074	PocGH01_13032300	PocGH01_13_v2	1026500	1027240	POWCR01_130029000	LT594517	1164661	1165401
OG6_532835	PocGH01_13032400	PocGH01_13_v2	1028347	1028538	POWCR01_130029100	LT594517	1166642	1166833
OG6_171442	PocGH01_13032700	PocGH01_13_v2	1037707	1040361	POWCR01_130029400	LT594517	1176019	1178550
OG6_167120	PocGH01_13032800	PocGH01_13_v2	1050745	1055946	POWCR01_130029500	LT594517	1188548	1193768
OG6_532709	PocGH01_13032900	PocGH01_13_v2	1057785	1058322	POWCR01_130029600	LT594517	1195644	1196182
OG6_145929	PocGH01_13033000	PocGH01_13_v2	1059388	1063215	POWCR01_130029700	LT594517	1197279	1201103
OG6_532930	PocGH01_13033100	PocGH01_13_v2	1064428	1067874	POWCR01_130029800	LT594517	1202398	1206021
OG6_102683	PocGH01_13033200	PocGH01_13_v2	1068931	1069197	POWCR01_130029900	LT594517	1207128	1207394
OG6_533262	PocGH01_13033300	PocGH01_13_v2	1069777	1075217	POWCR01_130030000	LT594517	1207922	1213290
OG6_104577	PocGH01_13033400	PocGH01_13_v2	1080930	1084301	POWCR01_130030100	LT594517	1217936	1221307
OG6_100076	PocGH01_13033600	PocGH01_13_v2	1089927	1091924	POWCR01_130030300	LT594517	1227142	1229229
OG6_105927	PocGH01_13033700	PocGH01_13_v2	1092723	1093688	POWCR01_130030400	LT594517	1230100	1230957
OG6_104087	PocGH01_13033800	PocGH01_13_v2	1094372	1096198	POWCR01_130030500	LT594517	1231742	1233568
OG6_101444	PocGH01_13033900	PocGH01_13_v2	1097872	1099077	POWCR01_130030600	LT594517	1235313	1236518
OG6_101091	PocGH01_13034000	PocGH01_13_v2	1101611	1102156	POWCR01_130030700	LT594517	1239298	1239843
OG6_100663	PocGH01_13034100	PocGH01_13_v2	1104601	1105086	POWCR01_130030800	LT594517	1242354	1242839
OG6_533072	PocGH01_13034300	PocGH01_13_v2	1110597	1112225	POWCR01_130031000	LT594517	1250520	1252154
OG6_533271	PocGH01_13034600	PocGH01_13_v2	1125460	1128327	POWCR01_130031300	LT594517	1266368	1269508
OG6_102410	PocGH01_13034800	PocGH01_13_v2	1132457	1133731	POWCR01_130031500	LT594517	1273581	1274870
OG6_101259	PocGH01_13035400	PocGH01_13_v2	1139537	1140792	POWCR01_130032100	LT594517	1279799	1281067
OG6_100789	PocGH01_13035700	PocGH01_13_v2	1143158	1145004	POWCR01_130032200	LT594517	1283878	1285889
OG6_532347	PocGH01_13036100	PocGH01_13_v2	1146960	1151235	POWCR01_130032800	LT594517	1287994	1292200
OG6r20_101717	PocGH01_13036200	PocGH01_13_v2	1154494	1158258	POWCR01_130032900	LT594517	1295785	1299733
OG6_137978	PocGH01_13036300	PocGH01_13_v2	1159740	1161976	POWCR01_130033000	LT594517	1301053	1303308
OG6_113318	PocGH01_13036600	PocGH01_13_v2	1176144	1181514	POWCR01_130033300	LT594517	1317958	1323632
OG6_102804	PocGH01_13036700	PocGH01_13_v2	1182346	1184718	POWCR01_130033400	LT594517	1324450	1326906
OG6_101829	PocGH01_13036900	PocGH01_13_v2	1193636	1195261	POWCR01_130033600	LT594517	1335240	1337027
OG6_532865	PocGH01_13037000	PocGH01_13_v2	1196356	1198167	POWCR01_130033700	LT594517	1338133	1339902
OG6_129938	PocGH01_13037100	PocGH01_13_v2	1201358	1202953	POWCR01_130033800	LT594517	1343263	1344870
OG6_106374	PocGH01_13037200	PocGH01_13_v2	1204279	1207407	POWCR01_130033900	LT594517	1346306	1349479
OG6_114897	PocGH01_13037300	PocGH01_13_v2	1208785	1210317	POWCR01_130034000	LT594517	1350896	1352428
OG6_532620	PocGH01_13037500	PocGH01_13_v2	1215449	1219963	POWCR01_130034200	LT594517	1357683	1362314
OG6_532515	PocGH01_13037600	PocGH01_13_v2	1221552	1222589	POWCR01_130034300	LT594517	1364323	1365360
OG6_532559	PocGH01_13037700	PocGH01_13_v2	1223704	1224606	POWCR01_130034400	LT594517	1366792	1367694
OG6_117238	PocGH01_13038000	PocGH01_13_v2	1229222	1229707	POWCR01_130034600	LT594517	1372275	1372760
OG6_102251	PocGH01_13038400	PocGH01_13_v2	1236628	1238282	POWCR01_130035000	LT594517	1379361	1381052
OG6_532705	PocGH01_13038700	PocGH01_13_v2	1245471	1248335	POWCR01_130035200	LT594517	1388561	1391509
OG6_119578	PocGH01_13038800	PocGH01_13_v2	1250534	1251795	POWCR01_130035300	LT594517	1393776	1395032
OG6_100460	PocGH01_13038900	PocGH01_13_v2	1252703	1254152	POWCR01_130035400	LT594517	1395929	1397505
OG6_533097	PocGH01_13039100	PocGH01_13_v2	1256810	1260060	POWCR01_130035600	LT594517	1400148	1403574
OG6_100565	PocGH01_13039200	PocGH01_13_v2	1263875	1265969	POWCR01_130035700	LT594517	1408476	1410676
OG6_532468	PocGH01_13039300	PocGH01_13_v2	1266880	1269615	POWCR01_130035800	LT594517	1411756	1414605
OG6_100673	PocGH01_13039400	PocGH01_13_v2	1270231	1272621	POWCR01_130035900	LT594517	1415185	1417575
OG6_103202	PocGH01_13039500	PocGH01_13_v2	1274064	1274849	POWCR01_130036000	LT594517	1418997	1419878
OG6_103191	PocGH01_13039600	PocGH01_13_v2	1275654	1279493	POWCR01_130036100	LT594517	1420693	1424703
OG6_176188	PocGH01_13039700	PocGH01_13_v2	1283156	1288159	POWCR01_130036300	LT594517	1428350	1433428
OG6_102421	PocGH01_13039800	PocGH01_13_v2	1289738	1291567	POWCR01_130036400	LT594517	1434994	1436896
OG6_119550	PocGH01_13039900	PocGH01_13_v2	1293460	1295562	POWCR01_130036500	LT594517	1439016	1441085
OG6_101659	PocGH01_13040000	PocGH01_13_v2	1296763	1298863	POWCR01_130036600	LT594517	1442339	1444412
OG6_102747	PocGH01_13040100	PocGH01_13_v2	1299810	1301303	POWCR01_130036700	LT594517	1445334	1446845
OG6_532938	PocGH01_13040300	PocGH01_13_v2	1307251	1307907	POWCR01_130037000	LT594517	1453029	1453688
OG6_100172	PocGH01_13040500	PocGH01_13_v2	1318596	1319419	POWCR01_130037200	LT594517	1464587	1465416
OG6_100836	PocGH01_13040600	PocGH01_13_v2	1321932	1324346	POWCR01_130037300	LT594517	1467872	1470523
OG6_532307	PocGH01_13040700	PocGH01_13_v2	1325541	1328482	POWCR01_130037400	LT594517	1471846	1474764
OG6_532893	PocGH01_13041500	PocGH01_13_v2	1347521	1347931	POWCR01_130038200	LT594517	1493860	1494270
OG6_533692	PocGH01_13041600	PocGH01_13_v2	1348358	1349341	POWCR01_130038300	LT594517	1494683	1495808
OG6_532375	PocGH01_13041700	PocGH01_13_v2	1351752	1361894	POWCR01_130038400	LT594517	1497985	1508247
OG6_101567	PocGH01_13041800	PocGH01_13_v2	1363175	1365380	POWCR01_130038500	LT594517	1509379	1511626
OG6_149566	PocGH01_13041900	PocGH01_13_v2	1366312	1367330	POWCR01_130038600	LT594517	1512464	1513509
OG6_101336	PocGH01_13042000	PocGH01_13_v2	1368103	1371243	POWCR01_130038700	LT594517	1514283	1517412
OG6_127993	PocGH01_13042100	PocGH01_13_v2	1372773	1374386	POWCR01_130038800	LT594517	1518949	1520672
OG6_171448	PocGH01_13042400	PocGH01_13_v2	1397203	1409321	POWCR01_130039100	LT594517	1544113	1556101
OG6_100501	PocGH01_13042500	PocGH01_13_v2	1410771	1414273	POWCR01_130039200	LT594517	1557600	1561081
OG6_533484	PocGH01_13042700	PocGH01_13_v2	1433613	1435064	POWCR01_130039400	LT594517	1580513	1582144
OG6_532471	PocGH01_13042800	PocGH01_13_v2	1436687	1437859	POWCR01_130039500	LT594517	1583842	1585014
OG6_102034	PocGH01_13042900	PocGH01_13_v2	1440168	1441123	POWCR01_130039600	LT594517	1587596	1588566
OG6_170326	PocGH01_13043000	PocGH01_13_v2	1441943	1443880	POWCR01_130039700	LT594517	1589353	1591290
OG6_215377	PocGH01_13043100	PocGH01_13_v2	1444612	1445791	POWCR01_130039800	LT594517	1592004	1593190
OG6_119794	PocGH01_13043600	PocGH01_13_v2	1474093	1480473	POWCR01_130040300	LT594517	1620172	1626540
OG6_104183	PocGH01_13043700	PocGH01_13_v2	1483157	1485811	POWCR01_130040400	LT594517	1629280	1631934
OG6_532789	PocGH01_13043800	PocGH01_13_v2	1486791	1488259	POWCR01_130040500	LT594517	1633009	1634473
OG6_171487	PocGH01_13043900	PocGH01_13_v2	1490038	1490829	POWCR01_130040600	LT594517	1636334	1637125
OG6_100700	PocGH01_13044100	PocGH01_13_v2	1497521	1499239	POWCR01_130040800	LT594517	1644184	1645902
OG6r20_113948	PocGH01_13044200	PocGH01_13_v2	1501788	1505012	POWCR01_130040900	LT594517	1648744	1652061
OG6_532821	PocGH01_13044300	PocGH01_13_v2	1505964	1509665	POWCR01_130041000	LT594517	1653181	1656803
OG6_103746	PocGH01_13044500	PocGH01_13_v2	1519997	1521001	POWCR01_130041200	LT594517	1667204	1668208
OG6_102491	PocGH01_13044600	PocGH01_13_v2	1524758	1525673	POWCR01_130041300	LT594517	1672231	1673160
OG6_148532	PocGH01_13044700	PocGH01_13_v2	1526251	1528433	POWCR01_130041400	LT594517	1673733	1675921
OG6_101690	PocGH01_13044800	PocGH01_13_v2	1530787	1531797	POWCR01_130041500	LT594517	1678750	1680021
OG6_100411	PocGH01_13044900	PocGH01_13_v2	1532700	1535966	POWCR01_130041600	LT594517	1680931	1684200
OG6_101868	PocGH01_13045000	PocGH01_13_v2	1537450	1538622	POWCR01_130041700	LT594517	1685762	1686943
OG6_101457	PocGH01_13045100	PocGH01_13_v2	1541101	1545252	POWCR01_130041800	LT594517	1689463	1693494
OG6_101990	PocGH01_13045200	PocGH01_13_v2	1546302	1547780	POWCR01_130041900	LT594517	1694605	1696158
OG6_100222	PocGH01_13045400	PocGH01_13_v2	1560017	1561729	POWCR01_130042100	LT594517	1708947	1710671
OG6_100701	PocGH01_13045500	PocGH01_13_v2	1566283	1566942	POWCR01_130042200	LT594517	1715460	1716119
OG6_533334	PocGH01_13045600	PocGH01_13_v2	1573029	1574051	POWCR01_130042300	LT594517	1722918	1723943
OG6_533605	PocGH01_13045700	PocGH01_13_v2	1575807	1577945	POWCR01_130042400	LT594517	1725673	1727817
OG6_102724	PocGH01_13045800	PocGH01_13_v2	1582730	1585042	POWCR01_130042500	LT594517	1732467	1734767
OG6_130908	PocGH01_13045900	PocGH01_13_v2	1585315	1586757	POWCR01_130042600	LT594517	1735041	1736520
OG6_101267	PocGH01_13046000	PocGH01_13_v2	1588959	1590428	POWCR01_130042700	LT594517	1738854	1740356
OG6_104295	PocGH01_13046300	PocGH01_13_v2	1601867	1602826	POWCR01_130043000	LT594517	1752041	1753000
OG6_101155	PocGH01_13046400	PocGH01_13_v2	1604234	1606012	POWCR01_130043100	LT594517	1754408	1756192
OG6r20_103274	PocGH01_13046500	PocGH01_13_v2	1607051	1607836	POWCR01_130043200	LT594517	1757253	1758050
OG6r20_101882	PocGH01_13046600	PocGH01_13_v2	1609909	1611898	POWCR01_130043300	LT594517	1760123	1762114
OG6_533719	PocGH01_13046700	PocGH01_13_v2	1613014	1615336	POWCR01_130043400	LT594517	1763177	1765256
OG6_102995	PocGH01_13046900	PocGH01_13_v2	1620557	1622784	POWCR01_130043600	LT594517	1770460	1772704
OG6_101234	PocGH01_13047000	PocGH01_13_v2	1625187	1626934	POWCR01_130043700	LT594517	1775148	1776794
OG6_101093	PocGH01_13047200	PocGH01_13_v2	1631854	1633152	POWCR01_130043900	LT594517	1782030	1783328
OG6_101526	PocGH01_13047500	PocGH01_13_v2	1650313	1651195	POWCR01_130044200	LT594517	1801116	1801989
OG6_105410	PocGH01_13047600	PocGH01_13_v2	1652991	1655965	POWCR01_130044300	LT594517	1803862	1806848
OG6_103417	PocGH01_13047700	PocGH01_13_v2	1656288	1659059	POWCR01_130044400	LT594517	1807138	1809915
OG6_532750	PocGH01_13048000	PocGH01_13_v2	1666517	1667965	POWCR01_130044700	LT594517	1817599	1819047
OG6_102749	PocGH01_13048100	PocGH01_13_v2	1668288	1670006	POWCR01_130044800	LT594517	1819374	1821095
OG6_101006	PocGH01_13048200	PocGH01_13_v2	1670345	1672171	POWCR01_130044900	LT594517	1821298	1823124
OG6_103182	PocGH01_13048400	PocGH01_13_v2	1677797	1683517	POWCR01_130045100	LT594517	1828629	1834481
OG6_112454	PocGH01_13048500	PocGH01_13_v2	1684690	1686901	POWCR01_130045300	LT594517	1835631	1837988
OG6_533440	PocGH01_13048600	PocGH01_13_v2	1689104	1691817	POWCR01_130045400	LT594517	1840282	1843103
OG6_215376	PocGH01_13048700	PocGH01_13_v2	1694893	1697039	POWCR01_130045500	LT594517	1846219	1848410
OG6_533564	PocGH01_13048800	PocGH01_13_v2	1697287	1704743	POWCR01_130045600	LT594517	1848670	1856109
OG6_101125	PocGH01_13048900	PocGH01_13_v2	1706326	1708845	POWCR01_130045700	LT594517	1857845	1860368
OG6_160754	PocGH01_13049000	PocGH01_13_v2	1710624	1712173	POWCR01_130045800	LT594517	1862163	1863725
OG6_171421	PocGH01_13049100	PocGH01_13_v2	1715217	1716360	POWCR01_130045900	LT594517	1866967	1868122
OG6_101121	PocGH01_13049200	PocGH01_13_v2	1717754	1719151	POWCR01_130046000	LT594517	1869526	1870923
OG6_533259	PocGH01_13049300	PocGH01_13_v2	1722163	1722697	POWCR01_130046100	LT594517	1873954	1874538
OG6_533244	PocGH01_13049400	PocGH01_13_v2	1723834	1726140	POWCR01_130046200	LT594517	1875729	1878032
OG6_100470	PocGH01_13049600	PocGH01_13_v2	1743581	1745971	POWCR01_130046400	LT594517	1896006	1898396
OG6_102350	PocGH01_13049800	PocGH01_13_v2	1752651	1753532	POWCR01_130046700	LT594517	1905202	1906083
OG6_101561	PocGH01_13049900	PocGH01_13_v2	1755352	1757097	POWCR01_130046800	LT594517	1907926	1909674
OG6_533230	PocGH01_13050100	PocGH01_13_v2	1768759	1771479	POWCR01_130047000	LT594517	1921948	1924683
OG6_130932	PocGH01_13050500	PocGH01_13_v2	1788509	1790129	POWCR01_130047400	LT594517	1942811	1944421
OG6_101685	PocGH01_13050600	PocGH01_13_v2	1791158	1792291	POWCR01_130047500	LT594517	1945678	1946811
OG6_533304	PocGH01_13050700	PocGH01_13_v2	1794750	1795527	POWCR01_130047600	LT594517	1949304	1950085
OG6_137333	PocGH01_13050800	PocGH01_13_v2	1796036	1799206	POWCR01_130047700	LT594517	1950599	1953904
OG6_532315	PocGH01_13050900	PocGH01_13_v2	1800740	1802433	POWCR01_130047800	LT594517	1955454	1957137
OG6_101867	PocGH01_13051000	PocGH01_13_v2	1803767	1804789	POWCR01_130047900	LT594517	1958520	1959542
OG6_532486	PocGH01_13051100	PocGH01_13_v2	1805727	1806848	POWCR01_130048000	LT594517	1960303	1961412
OG6_146373	PocGH01_13051200	PocGH01_13_v2	1809954	1829456	POWCR01_130048100	LT594517	1981088	1983991
OG6_100802	PocGH01_13051300	PocGH01_13_v2	1830407	1831495	POWCR01_130048200	LT594517	1984935	1986007
OG6_533530	PocGH01_13051400	PocGH01_13_v2	1834009	1834647	POWCR01_130048300	LT594517	1988656	1989291
OG6_102317	PocGH01_13051500	PocGH01_13_v2	1836774	1840004	POWCR01_130048400	LT594517	1991501	1994866
OG6_215374	PocGH01_13051900	PocGH01_13_v2	1860487	1862153	POWCR01_130048800	LT594517	2016978	2018652
OG6r20_107328	PocGH01_13052000	PocGH01_13_v2	1865394	1871174	POWCR01_130048900	LT594517	2021916	2027783
OG6_102098	PocGH01_13052100	PocGH01_13_v2	1871193	1872611	POWCR01_130049000	LT594517	2027801	2029235
OG6_533709	PocGH01_13052200	PocGH01_13_v2	1873811	1874437	POWCR01_130049100	LT594517	2030442	2031065
OG6_104096	PocGH01_13052300	PocGH01_13_v2	1875512	1878516	POWCR01_130049200	LT594517	2032260	2035371
OG6_111096	PocGH01_13052400	PocGH01_13_v2	1880814	1881940	POWCR01_130049300	LT594517	2037802	2038958
OG6_100868	PocGH01_13052500	PocGH01_13_v2	1883404	1884654	POWCR01_130049400	LT594517	2040555	2041788
OG6_113093	PocGH01_13052600	PocGH01_13_v2	1886275	1890078	POWCR01_130049500	LT594517	2043633	2047436
OG6_102893	PocGH01_13052700	PocGH01_13_v2	1891247	1893101	POWCR01_130049600	LT594517	2048591	2050477
OG6_130906	PocGH01_13052800	PocGH01_13_v2	1897936	1899198	POWCR01_130049700	LT594517	2054374	2055675
OG6_101343	PocGH01_13052900	PocGH01_13_v2	1900644	1901216	POWCR01_130049800	LT594517	2057230	2057802
OG6_532618	PocGH01_13053000	PocGH01_13_v2	1902433	1906020	POWCR01_130049900	LT594517	2059119	2062673
OG6_102663	PocGH01_13053100	PocGH01_13_v2	1908150	1912781	POWCR01_130050000	LT594517	2064848	2069478
OG6_117842	PocGH01_13053200	PocGH01_13_v2	1912880	1914631	POWCR01_130050100	LT594517	2069595	2071346
OG6_139464	PocGH01_13053300	PocGH01_13_v2	1915762	1917162	POWCR01_130050200	LT594517	2072500	2073900
OG6_101683	PocGH01_13053500	PocGH01_13_v2	1930500	1933691	POWCR01_130050400	LT594517	2087164	2090466
OG6_102283	PocGH01_13053600	PocGH01_13_v2	1934308	1935097	POWCR01_130050500	LT594517	2091111	2091902
OG6_533112	PocGH01_13053700	PocGH01_13_v2	1937181	1940726	POWCR01_130050600	LT594517	2093967	2097710
OG6_102525	PocGH01_13053800	PocGH01_13_v2	1941884	1945870	POWCR01_130050700	LT594517	2099861	2102762
OG6_132846	PocGH01_13053900	PocGH01_13_v2	1946913	1949054	POWCR01_130050800	LT594517	2106008	2108143
OG6_100537	PocGH01_13054000	PocGH01_13_v2	1951205	1952254	POWCR01_130050900	LT594517	2110353	2111402
OG6_100509	PocGH01_13054100	PocGH01_13_v2	1952863	1954536	POWCR01_130051000	LT594517	2112047	2113744
OG6_533650	PocGH01_13054200	PocGH01_13_v2	1955206	1960546	POWCR01_130051100	LT594517	2114691	2120097
OG6_102947	PocGH01_13054400	PocGH01_13_v2	1964132	1965136	POWCR01_130051300	LT594517	2124006	2125024
OG6_532390	PocGH01_13054500	PocGH01_13_v2	1966402	1970511	POWCR01_130051400	LT594517	2126318	2130384
OG6_533642	PocGH01_13054600	PocGH01_13_v2	1971234	1974657	POWCR01_130051500	LT594517	2131094	2134630
OG6_532417	PocGH01_13054700	PocGH01_13_v2	1976760	1977665	POWCR01_130051600	LT594517	2136838	2137743
OG6_533640	PocGH01_13054800	PocGH01_13_v2	1980250	1983006	POWCR01_130051700	LT594517	2140538	2143318
OG6_533138	PocGH01_13054900	PocGH01_13_v2	1985495	1986820	POWCR01_130051800	LT594517	2145990	2147225
OG6_105926	PocGH01_13055000	PocGH01_13_v2	1988107	1994146	POWCR01_130051900	LT594517	2148470	2154295
OG6_533594	PocGH01_13055300	PocGH01_13_v2	1999087	1999626	POWCR01_130052200	LT594517	2159909	2160448
OG6_533157	PocGH01_13055400	PocGH01_13_v2	2001581	2002103	POWCR01_130052300	LT594517	2162570	2163105
OG6_101063	PocGH01_13055500	PocGH01_13_v2	2004952	2005552	POWCR01_130052400	LT594517	2166009	2166657
OG6_532998	PocGH01_13055600	PocGH01_13_v2	2006877	2007779	POWCR01_130052500	LT594517	2167918	2168881
OG6_107606	PocGH01_13055700	PocGH01_13_v2	2009215	2010111	POWCR01_130052600	LT594517	2170479	2171375
OG6_533451	PocGH01_13056000	PocGH01_13_v2	2020171	2020864	POWCR01_130052900	LT594517	2181535	2182238
OG6_104900	PocGH01_13056200	PocGH01_13_v2	2023920	2028175	POWCR01_130053100	LT594517	2185326	2189898
OG6_533002	PocGH01_13056300	PocGH01_13_v2	2028659	2032391	POWCR01_130053200	LT594517	2190391	2194122
OG6_533065	PocGH01_13056700	PocGH01_13_v2	2046261	2048609	POWCR01_130053600	LT594517	2208263	2210611
OG6_102628	PocGH01_13056900	PocGH01_13_v2	2057054	2060628	POWCR01_130053800	LT594517	2219495	2223113
OG6_101107	PocGH01_13057100	PocGH01_13_v2	2062031	2063387	POWCR01_130053900	LT594517	2224813	2226174
OG6_106550	PocGH01_13057200	PocGH01_13_v2	2064876	2066603	POWCR01_130054100	LT594517	2227683	2229404
OG6_101896	PocGH01_13057300	PocGH01_13_v2	2068113	2070005	POWCR01_130054200	LT594517	2231132	2233024
OG6_146106	PocGH01_13057400	PocGH01_13_v2	2070635	2071198	POWCR01_130054300	LT594517	2233653	2234216
OG6_101927	PocGH01_13057500	PocGH01_13_v2	2073025	2075325	POWCR01_130054400	LT594517	2236130	2238430
OG6_103741	PocGH01_13057600	PocGH01_13_v2	2076766	2080713	POWCR01_130054500	LT594517	2239936	2243859
OG6_122774	PocGH01_13057700	PocGH01_13_v2	2081348	2083391	POWCR01_130054600	LT594517	2244498	2246529
OG6_120902	PocGH01_13057800	PocGH01_13_v2	2085412	2086737	POWCR01_130054700	LT594517	2248557	2249882
OG6r20_197815	PocGH01_13058000	PocGH01_13_v2	2102046	2103153	POWCR01_130054900	LT594517	2265248	2266357
OG6_101076	PocGH01_14010100	PocGH01_14_v2	111	836	POWCR01_110035000	LT594515	1308688	1309011
OG6_532346	PocGH01_14010200	PocGH01_14_v2	5341	5994	POWCR01_140005000	LT594518	3790	4443
OG6_533354	PocGH01_14010300	PocGH01_14_v2	9426	10090	POWCR01_140005100	LT594518	7908	8573
OG6_101312	PocGH01_14010600	PocGH01_14_v2	26541	27578	POWCR01_140005300	LT594518	25005	26042
OG6_101127	PocGH01_14010800	PocGH01_14_v2	34709	35477	POWCR01_140005500	LT594518	33160	33947
OG6_156431	PocGH01_14010900	PocGH01_14_v2	38349	41033	POWCR01_140005600	LT594518	36849	39533
OG6_146157	PocGH01_14011000	PocGH01_14_v2	41993	42881	POWCR01_140005700	LT594518	40469	41354
OG6_101563	PocGH01_14011100	PocGH01_14_v2	43214	44223	POWCR01_140005800	LT594518	41681	42699
OG6_101193	PocGH01_14011200	PocGH01_14_v2	45037	46336	POWCR01_140005900	LT594518	43517	44818
OG6_104035	PocGH01_14011300	PocGH01_14_v2	47507	48451	POWCR01_140006000	LT594518	45987	46931
OG6_116834	PocGH01_14011400	PocGH01_14_v2	50680	53676	POWCR01_140006100	LT594518	49206	52418
OG6_103045	PocGH01_14011500	PocGH01_14_v2	58177	63643	POWCR01_140006200	LT594518	56888	62352
OG6_160745	PocGH01_14011600	PocGH01_14_v2	66635	67381	POWCR01_140006300	LT594518	65345	66091
OG6_153917	PocGH01_14011800	PocGH01_14_v2	73054	99096	POWCR01_140006500	LT594518	71823	97808
OG6_100906	PocGH01_14012100	PocGH01_14_v2	109707	112759	POWCR01_140006800	LT594518	108640	111709
OG6_132831	PocGH01_14012200	PocGH01_14_v2	114470	116204	POWCR01_140006900	LT594518	113452	115195
OG6_532944	PocGH01_14012300	PocGH01_14_v2	118543	119121	POWCR01_140007000	LT594518	117638	118216
OG6_126530	PocGH01_14012400	PocGH01_14_v2	119836	121774	POWCR01_140007100	LT594518	119070	121007
OG6_102010	PocGH01_14012700	PocGH01_14_v2	131001	132708	POWCR01_140007400	LT594518	130271	131984
OG6_101401	PocGH01_14013000	PocGH01_14_v2	144601	145692	POWCR01_140007700	LT594518	143844	144949
OG6_532794	PocGH01_14013100	PocGH01_14_v2	146865	150845	POWCR01_140007800	LT594518	146130	150137
OG6_171414	PocGH01_14013200	PocGH01_14_v2	151918	153186	POWCR01_140007900	LT594518	151198	152457
OG6_146117	PocGH01_14013300	PocGH01_14_v2	154553	155629	POWCR01_140008000	LT594518	153796	154848
OG6_102176	PocGH01_14013400	PocGH01_14_v2	156291	166812	POWCR01_140008100	LT594518	155515	166086
OG6_103436	PocGH01_14013500	PocGH01_14_v2	169618	171670	POWCR01_140008200	LT594518	169010	171044
OG6_172069	PocGH01_14013600	PocGH01_14_v2	172033	174459	POWCR01_140008300	LT594518	171654	174029
OG6_107106	PocGH01_14013700	PocGH01_14_v2	175034	176139	POWCR01_140008400	LT594518	174615	175722
OG6_533502	PocGH01_14013800	PocGH01_14_v2	178444	179028	POWCR01_140008500	LT594518	177756	178340
